id,word,seen,date,race 
9,rodman,1,1995-12-11 0:00:00,white
9,hair,1,1995-12-11 0:00:00,white
9,care,1,1995-12-11 0:00:00,white
9,guide,1,1995-12-11 0:00:00,white
10,men,1,1996-01-11 0:00:00,white
10,health,1,1996-01-11 0:00:00,white
10,slim,1,1996-01-11 0:00:00,white
10,strong,1,1996-01-11 0:00:00,white
10,the,3,1996-01-11 0:00:00,white
10,perfect,1,1996-01-11 0:00:00,white
10,workout,1,1996-01-11 0:00:00,white
10,ideal,1,1996-01-11 0:00:00,white
10,diet,1,1996-01-11 0:00:00,white
10,great,1,1996-01-11 0:00:00,white
10,abs,1,1996-01-11 0:00:00,white
10,no,1,1996-01-11 0:00:00,white
10,situps,1,1996-01-11 0:00:00,white
10,decode,1,1996-01-11 0:00:00,white
10,your,2,1996-01-11 0:00:00,white
10,body,1,1996-01-11 0:00:00,white
10,best,1,1996-01-11 0:00:00,white
10,exercise,1,1996-01-11 0:00:00,white
10,machine,1,1996-01-11 0:00:00,white
10,maximum,1,1996-01-11 0:00:00,white
10,nutrition,1,1996-01-11 0:00:00,white
10,minimum,1,1996-01-11 0:00:00,white
10,fuss,1,1996-01-11 0:00:00,white
10,outlive,1,1996-01-11 0:00:00,white
10,boss,1,1996-01-11 0:00:00,white
10,it,1,1996-01-11 0:00:00,white
10,not,1,1996-01-11 0:00:00,white
10,that,1,1996-01-11 0:00:00,white
10,hard,1,1996-01-11 0:00:00,white
11,27,1,1996-03-11 0:00:00,white
11,78,1,1996-03-11 0:00:00,white
11,men,1,1996-03-11 0:00:00,white
11,health,1,1996-03-11 0:00:00,white
11,flat,1,1996-03-11 0:00:00,white
11,belly,1,1996-03-11 0:00:00,white
11,fast,1,1996-03-11 0:00:00,white
11,the,1,1996-03-11 0:00:00,white
11,ultimate,1,1996-03-11 0:00:00,white
11,sex,1,1996-03-11 0:00:00,white
11,guide,1,1996-03-11 0:00:00,white
11,page,1,1996-03-11 0:00:00,white
11,stop,1,1996-03-11 0:00:00,white
11,losing,1,1996-03-11 0:00:00,white
11,your,2,1996-03-11 0:00:00,white
11,hair,1,1996-03-11 0:00:00,white
11,great,1,1996-03-11 0:00:00,white
11,anti,1,1996-03-11 0:00:00,white
11,fat,1,1996-03-11 0:00:00,white
11,foods,1,1996-03-11 0:00:00,white
11,pain,1,1996-03-11 0:00:00,white
11,proof,1,1996-03-11 0:00:00,white
11,back,1,1996-03-11 0:00:00,white
11,secrets,1,1996-03-11 0:00:00,white
11,of,1,1996-03-11 0:00:00,white
