id,word,seen,date,race
12,your-sexual,1,1996-04-11 0:00:00,white
12,sexual-endurance,1,1996-04-11 0:00:00,white
12,endurance-page,1,1996-04-11 0:00:00,white
12,page-461,1,1996-04-11 0:00:00,white
12,461-secrets,1,1996-04-11 0:00:00,white
12,secrets-of,1,1996-04-11 0:00:00,white
12,of-quick,1,1996-04-11 0:00:00,white
12,quick-energy,1,1996-04-11 0:00:00,white
12,energy-101,1,1996-04-11 0:00:00,white
12,101-best,1,1996-04-11 0:00:00,white
12,best-clothing,1,1996-04-11 0:00:00,white
12,clothing-tips,1,1996-04-11 0:00:00,white
12,tips-cutjob,1,1996-04-11 0:00:00,white
12,cutjob-stress,1,1996-04-11 0:00:00,white
12,stress-inhale,1,1996-04-11 0:00:00,white
12,inhale-page,1,1996-04-11 0:00:00,white
12,page-1261,1,1996-04-11 0:00:00,white
12,1261-on,1,1996-04-11 0:00:00,white
12,on-55,1,1996-04-11 0:00:00,white
12,55-cool,1,1996-04-11 0:00:00,white
12,cool-adventure,1,1996-04-11 0:00:00,white
12,adventure-trips,1,1996-04-11 0:00:00,white
13,strong-loading,1,1996-05-11 0:00:00,white
13,loading-in,1,1996-05-11 0:00:00,white
13,in-4,1,1996-05-11 0:00:00,white
13,4-weeks,1,1996-05-11 0:00:00,white
13,weeks-more,1,1996-05-11 0:00:00,white
13,more-sex,1,1996-05-11 0:00:00,white
13,sex-less,1,1996-05-11 0:00:00,white
13,less-begging,1,1996-05-11 0:00:00,white
13,begging-i,1,1996-05-11 0:00:00,white
13,i-page,1,1996-05-11 0:00:00,white
13,page-1001,1,1996-05-11 0:00:00,white
13,1001-4,1,1996-05-11 0:00:00,white
13,4-the,1,1996-05-11 0:00:00,white
13,the-perfect,1,1996-05-11 0:00:00,white
13,perfect-biceps,1,1996-05-11 0:00:00,white
13,biceps-builder,1,1996-05-11 0:00:00,white
13,builder-ou,1,1996-05-11 0:00:00,white
13,ou-measure,1,1996-05-11 0:00:00,white
13,measure-tests,1,1996-05-11 0:00:00,white
13,tests-for,1,1996-05-11 0:00:00,white
13,for-destress,1,1996-05-11 0:00:00,white
13,destress-your,1,1996-05-11 0:00:00,white
13,your-satisfy,1,1996-05-11 0:00:00,white
13,satisfy-your,1,1996-05-11 0:00:00,white
13,your-cravings,1,1996-05-11 0:00:00,white
13,cravings-age,1,1996-05-11 0:00:00,white
13,age-prool,1,1996-05-11 0:00:00,white
13,prool-your,1,1996-05-11 0:00:00,white
13,your-heart,1,1996-05-11 0:00:00,white
14,sex-how,1,1996-06-11 0:00:00,white
14,how-do,1,1996-06-11 0:00:00,white
14,do-you,1,1996-06-11 0:00:00,white
14,you-score,1,1996-06-11 0:00:00,white
14,score-45,1,1996-06-11 0:00:00,white
14,45-new,1,1996-06-11 0:00:00,white
14,new-low,1,1996-06-11 0:00:00,white
14,low-fat,1,1996-06-11 0:00:00,white
14,fat-secrets,1,1996-06-11 0:00:00,white
14,secrets-build,1,1996-06-11 0:00:00,white
14,build-muscle,1,1996-06-11 0:00:00,white
14,muscle-the,1,1996-06-11 0:00:00,white
14,the-9,1,1996-06-11 0:00:00,white
14,9-best,1,1996-06-11 0:00:00,white
14,best-exercises,1,1996-06-11 0:00:00,white
14,exercises-20,1,1996-06-11 0:00:00,white
14,20-clothing,1,1996-06-11 0:00:00,white
14,clothing-rules,1,1996-06-11 0:00:00,white
14,rules-you,1,1996-06-11 0:00:00,white
14,you-need,1,1996-06-11 0:00:00,white
14,need-to,1,1996-06-11 0:00:00,white
14,to-know,1,1996-06-11 0:00:00,white
14,know-do,1,1996-06-11 0:00:00,white
14,do-ab,1,1996-06-11 0:00:00,white
14,ab-machines,1,1996-06-11 0:00:00,white
14,machines-work,1,1996-06-11 0:00:00,white
15,men-double,1,1996-07-11 0:00:00,white
15,double-your,1,1996-07-11 0:00:00,white
15,your-fitness,1,1996-07-11 0:00:00,white
15,fitness-the,1,1996-07-11 0:00:00,white
15,the-smart,1,1996-07-11 0:00:00,white
15,smart-way,1,1996-07-11 0:00:00,white
15,way-to,1,1996-07-11 0:00:00,white
15,to-work,1,1996-07-11 0:00:00,white
15,work-out,1,1996-07-11 0:00:00,white
15,out-45,1,1996-07-11 0:00:00,white
15,45-health,1,1996-07-11 0:00:00,white
15,health-secrets,1,1996-07-11 0:00:00,white
15,secrets-you,1,1996-07-11 0:00:00,white
15,you-need,1,1996-07-11 0:00:00,white
15,need-no,1,1996-07-11 0:00:00,white
15,no-stay,1,1996-07-11 0:00:00,white
15,stay-slim,1,1996-07-11 0:00:00,white
15,slim-cut,1,1996-07-11 0:00:00,white
15,cut-stress,1,1996-07-11 0:00:00,white
15,stress-in,1,1996-07-11 0:00:00,white
15,in-half,1,1996-07-11 0:00:00,white
15,half-ginger,1,1996-07-11 0:00:00,white
15,ginger-or,1,1996-07-11 0:00:00,white
15,or-mary,1,1996-07-11 0:00:00,white
15,mary-ann,1,1996-07-11 0:00:00,white
15,ann-take,1,1996-07-11 0:00:00,white
15,take-our,1,1996-07-11 0:00:00,white
15,our-sex,1,1996-07-11 0:00:00,white
15,sex-poll,1,1996-07-11 0:00:00,white
16,unbelievable-abs,1,1996-09-11 0:00:00,white
16,abs-the,1,1996-09-11 0:00:00,white
16,the-workout,1,1996-09-11 0:00:00,white
16,workout-secrets,1,1996-09-11 0:00:00,white
16,secrets-from,1,1996-09-11 0:00:00,white
16,from-sex,1,1996-09-11 0:00:00,white
16,sex-camp,1,1996-09-11 0:00:00,white
16,camp-get,1,1996-09-11 0:00:00,white
16,get-fit,1,1996-09-11 0:00:00,white
16,fit-again,1,1996-09-11 0:00:00,white
16,again-cutting,1,1996-09-11 0:00:00,white
16,cutting-edge,1,1996-09-11 0:00:00,white
16,edge-baldness,1,1996-09-11 0:00:00,white
16,baldness-cures,1,1996-09-11 0:00:00,white
16,cures-quickest,1,1996-09-11 0:00:00,white
16,quickest-stress,1,1996-09-11 0:00:00,white
16,stress-busters,1,1996-09-11 0:00:00,white
16,busters-protect,1,1996-09-11 0:00:00,white
16,protect-your,1,1996-09-11 0:00:00,white
16,your-prostate,1,1996-09-11 0:00:00,white
17,work-out,1,1996-10-11 0:00:00,white
17,out-30,1,1996-10-11 0:00:00,white
17,30-minutes,1,1996-10-11 0:00:00,white
17,minutes-burn,1,1996-10-11 0:00:00,white
17,burn-fat,1,1996-10-11 0:00:00,white
17,fat-all,1,1996-10-11 0:00:00,white
17,all-day,1,1996-10-11 0:00:00,white
17,day-unlimited,1,1996-10-11 0:00:00,white
17,unlimited-energy,1,1996-10-11 0:00:00,white
17,energy-10,1,1996-10-11 0:00:00,white
17,10-ways,1,1996-10-11 0:00:00,white
17,ways-to,1,1996-10-11 0:00:00,white
17,to-turn,1,1996-10-11 0:00:00,white
17,turn-it,1,1996-10-11 0:00:00,white
17,it-on,1,1996-10-11 0:00:00,white
17,on-hard,1,1996-10-11 0:00:00,white
17,hard-arms,1,1996-10-11 0:00:00,white
17,arms-exercise,1,1996-10-11 0:00:00,white
17,exercise-poster,1,1996-10-11 0:00:00,white
17,poster-inside,1,1996-10-11 0:00:00,white
17,inside-does,1,1996-10-11 0:00:00,white
17,does-dhea,1,1996-10-11 0:00:00,white
17,dhea-work,1,1996-10-11 0:00:00,white
17,work-be,1,1996-10-11 0:00:00,white
17,be-better,1,1996-10-11 0:00:00,white
